Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Edu,Faaliat,T.shaghel,T.M.S,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
11201149108,12,4,1,36,1,2,1,1,1,1,3,75,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,9602700,9.00E+05,960000,4090000,517000,NA,150000,250000,NA,NA,450000,NA,1.80E+08,NA,21840000
11201149111,12,4,1,33,1,2,4,1,1,1,4,90,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,8980200,1800000,9.00E+05,4850000,809000,NA,1550000,670000,NA,NA,750000,1.00E+08,2.10E+08,3.60E+07,27300000
11201149114,12,3,1,44,1,2,1,1,1,1,4,100,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5598000,NA,1.00E+06,4540000,570000,NA,450000,370000,NA,NA,695000,1.35E+08,NA,NA,16380000
11201149117,12,3,1,46,1,2,1,1,1,1,4,120,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,9522200,9.00E+05,740000,4500000,1088000,NA,4.00E+05,2.00E+05,NA,NA,505000,NA,2.24E+08,3.00E+07,21840000
11201149120,12,5,1,48,1,2,4,1,1,1,4,120,2,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,4,14,24,11025200,5.00E+05,1920000,5850000,955000,230000,1640000,720000,440000,NA,670000,NA,3.20E+08,7.20E+07,27300000
11201149123,12,3,1,36,1,2,1,1,1,3,4,98,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,8176000,NA,880000,3700000,513000,NA,450000,3.00E+05,NA,NA,525000,1.80E+08,NA,NA,16380000
11201149208,12,3,1,38,1,2,6,1,2,1,4,96,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,11585940,NA,3350000,7515000,774500,NA,1860000,650000,NA,350000,660000,170400000,2.64E+08,NA,16380000
11201149211,12,4,1,68,1,2,1,1,1,3,4,100,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,11425200,NA,2170000,4805000,1138000,85000,1510000,720000,NA,2.00E+05,1234000,NA,2.40E+08,NA,21840000
11201149214,12,8,1,88,2,NA,NA,1,4,1,5,120,3,2,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,12651800,750000,2360000,6620000,1095000,8.00E+05,1830000,7.00E+05,NA,NA,1200000,1.80E+08,2.88E+08,NA,43680000
11201149217,12,3,1,37,1,2,7,1,2,1,4,110,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,11634060,NA,10060000,7140000,815000,NA,1430000,1.00E+06,1500000,NA,935000,365520000,NA,NA,16380000
11201149220,12,3,1,81,1,2,1,1,1,1,3,80,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7222700,NA,650000,5155000,670000,250000,3.00E+05,190000,NA,NA,450000,NA,9.60E+07,2.34E+08,16380000
11201149223,12,3,1,29,1,2,1,1,1,3,3,80,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,9109000,NA,1300000,4153000,505000,NA,1250000,240000,NA,140000,813000,2.16E+08,NA,NA,16380000
11201149308,12,5,1,46,1,2,4,1,1,3,4,110,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,4,14,24,11314800,NA,2780000,7490000,1527000,NA,740000,420000,NA,240000,1640000,NA,2.52E+08,NA,27300000
11201149311,12,9,1,51,1,2,2,6,1,1,4,80,3,2,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,13187500,NA,3460000,6040000,1170000,130000,550000,670000,NA,NA,1265000,2.88E+08,NA,10800000,49140000
11201149314,12,2,2,39,1,2,1,1,1,6,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,6468400,NA,2230000,1050000,590000,NA,240000,250000,NA,NA,653000,4.80E+07,NA,3.70E+07,10920000
11201149317,12,4,1,43,1,2,2,1,1,3,3,50,3,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,12716300,NA,1890000,3885000,1398000,NA,350000,250000,NA,NA,590000,NA,2.64E+08,NA,21840000
11201149320,12,1,2,84,2,NA,NA,3,NA,1,3,80,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,4288760,NA,395000,4564000,430000,85000,180000,1.00E+05,NA,NA,250000,NA,NA,5.00E+07,5460000
11201149323,12,5,1,48,1,2,4,1,1,1,4,100,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,13086500,NA,1240000,7450000,1417500,1.00E+05,1900000,505000,1.00E+05,2.00E+05,8.00E+05,188120000,NA,NA,27300000
11201149411,12,6,1,50,1,2,1,1,2,1,5,150,3,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,15555000,9.00E+05,780000,6985000,2093000,5.00E+05,780000,590000,NA,NA,740000,NA,3.48E+08,8250000,32760000
11201149417,12,4,1,50,1,2,1,1,1,1,3,70,2,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,11427500,NA,2050000,6460000,1233000,3.00E+05,5.00E+05,6.00E+05,NA,NA,930000,NA,2.40E+08,5160000,21840000
11201149420,12,3,1,78,2,NA,NA,3,1,1,4,100,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,NA,NA,1,4,14,24,9822800,1500000,2490000,6860000,1105000,4.00E+05,5.00E+05,320000,NA,NA,760000,1.80E+08,NA,64140000,16380000
11201149423,12,3,1,35,1,2,1,1,1,3,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,10101400,NA,1160000,3350000,835000,NA,350000,355000,NA,NA,313000,NA,1.60E+08,4140000,16380000
11201149508,12,4,1,31,1,2,1,1,1,1,4,110,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,8388900,1200000,1030000,5114000,705000,NA,2020000,250000,NA,80000,830000,2.16E+08,NA,3.20E+07,16380000
11201149511,12,3,2,58,2,NA,NA,3,NA,1,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5327200,NA,475000,4100000,726000,70000,250000,2.00E+05,NA,NA,410000,NA,NA,50400000,16380000
11201149514,12,5,1,49,1,2,1,1,2,1,5,150,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,12152000,750000,2540000,6300000,1406000,1.00E+05,2.00E+05,7.00E+05,40000,NA,1067000,NA,2.40E+08,NA,27300000
11201149517,12,5,1,53,2,NA,NA,1,2,1,4,100,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8918800,NA,1090000,5590000,920000,NA,420000,460000,NA,NA,768000,1.35E+08,69800000,NA,27300000
11201149520,12,2,1,23,1,2,2,1,1,3,3,90,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,7878900,NA,2650000,4830000,680000,75000,1350000,2.00E+05,NA,220000,860000,NA,2.40E+08,NA,10920000
11201149523,12,4,1,45,1,2,1,1,1,1,3,100,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,8749800,NA,1735000,5050000,750000,NA,380000,2.00E+05,80000,NA,525000,NA,1.92E+08,NA,21840000
11201149608,12,6,1,62,1,2,1,1,4,1,5,150,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,17488340,1500000,3230000,13340000,990000,NA,2120000,1250000,NA,3.00E+05,1290000,NA,1.01E+09,NA,32760000
11201149611,12,2,1,33,1,2,4,1,1,6,3,90,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,7747100,NA,1500000,6690000,783000,NA,3.00E+05,525000,NA,NA,675000,1.80E+08,NA,NA,10920000
11201149614,12,3,1,36,1,2,6,1,1,5,3,70,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,9149600,NA,1535000,5750000,595000,NA,1740000,525000,NA,250000,705000,309470000,NA,NA,16380000
11201149617,12,4,1,46,1,2,4,1,1,5,3,70,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,11167700,NA,1905000,5765000,825000,NA,1270000,470000,NA,NA,6.00E+05,290030000,NA,NA,21840000
11201149620,12,5,1,76,2,NA,NA,6,1,1,5,114,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,10297600,NA,2120000,7746000,1045000,280000,1640000,570000,NA,NA,9.00E+05,NA,2.80E+08,NA,32760000
11201149623,12,4,1,63,1,2,1,6,1,1,5,180,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,13473860,NA,2480000,8235000,1085000,NA,1800000,685000,NA,NA,1010000,NA,3.00E+08,NA,16380000
11201149708,12,7,1,52,1,2,4,1,2,1,4,140,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,14430600,5.00E+05,1880000,8025000,1370000,NA,2.00E+06,715000,NA,NA,1135000,9.60E+07,1.68E+08,NA,38220000
11201149712,12,4,1,48,2,NA,NA,1,2,1,4,98,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,14918400,NA,3455000,7480000,1825000,NA,1950000,550000,NA,380000,1670000,NA,3.00E+08,NA,21840000
11201149714,12,3,1,35,1,2,6,1,1,6,4,130,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,15886800,NA,4450000,7770000,1390000,290000,1790000,670000,6.00E+05,340000,2455000,3.60E+08,NA,NA,10920000
11201149717,12,6,1,58,2,NA,NA,1,2,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,12935600,750000,5770000,7648000,743000,4.00E+05,560000,720000,NA,NA,835000,415896000,NA,10800000,32760000
11201149720,12,2,1,64,2,NA,NA,1,1,1,4,110,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7023500,NA,150000,6790000,638000,NA,340000,2.00E+05,NA,NA,375000,1.48E+08,NA,NA,10920000
11201149723,12,4,1,49,1,2,1,1,1,1,4,120,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,1,4,14,24,15092400,780000,4820000,8195000,1496000,NA,2.00E+06,665000,NA,NA,1120000,NA,3.60E+08,NA,21840000
11201149808,12,6,1,46,1,2,5,3,1,1,4,110,2,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,17766400,NA,6.00E+06,8077000,480000,6.00E+05,1840000,770000,NA,NA,1620000,480400000,NA,4.66E+08,32760000
11201149814,12,4,1,33,1,2,1,1,1,1,3,90,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,9382000,NA,1390000,5835000,713000,4.00E+05,1770000,463000,NA,NA,585000,1.80E+08,NA,8600000,21840000
11201149817,12,7,1,44,1,2,1,1,3,1,3,80,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,13179200,NA,1340000,5627000,1716000,280000,480000,670000,NA,NA,1040000,2.40E+08,1.50E+08,NA,38220000
11201149823,12,2,1,26,1,2,4,1,1,3,3,100,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,10846000,NA,380000,5702000,1214000,350000,1970000,450000,NA,NA,725000,NA,1.80E+08,5100000,10920000
11202149908,12,1,2,89,2,NA,NA,3,NA,1,3,70,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,825000,NA,NA,2040000,NA,7.00E+05,5.00E+05,150000,NA,NA,NA,NA,NA,27200000,5460000
11202149911,12,4,1,50,1,2,1,1,1,1,3,100,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,6155010,1350000,NA,3120000,440000,NA,1680000,350000,NA,NA,770000,NA,5.50E+07,NA,16380000
11202149914,12,4,1,36,1,2,1,1,1,1,3,60,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2065020,NA,NA,2455000,5.00E+05,268000,1.00E+06,2.00E+05,NA,NA,NA,160160000,NA,NA,21840000
11202149917,12,3,1,33,1,2,2,1,1,1,3,60,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5020000,NA,NA,1750000,350000,NA,2.00E+05,1.00E+05,NA,1.00E+05,375000,NA,1.06E+08,NA,16380000
11202149920,12,3,1,44,1,2,3,1,1,3,3,100,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,3385000,1200000,NA,3500000,250000,358600,2.00E+06,2.00E+05,NA,1.00E+05,270000,NA,1.30E+08,NA,16380000
11202149923,12,4,1,37,1,2,2,1,1,1,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,4720000,750000,3300000,5670000,650000,487000,50000,290000,4.00E+05,1.00E+05,785000,NA,1.80E+08,NA,16380000
11202150008,12,4,1,53,1,2,1,6,1,1,5,100,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2518300,1500000,NA,4800000,170000,650000,1100000,150000,2.00E+05,NA,650000,5.00E+07,NA,4.50E+07,21840000
11202150011,12,4,1,69,1,1,1,3,NA,1,4,100,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,4025800,NA,NA,5100000,NA,1920000,4.00E+05,6.00E+05,NA,NA,4.00E+05,NA,NA,3.00E+06,32760000
11202150015,12,4,1,58,1,2,1,1,2,1,3,80,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5630800,840000,NA,5410000,530000,1.00E+06,1450000,6.00E+05,NA,NA,350000,163160000,3.50E+07,3400000,21840000
11202150017,12,5,1,68,2,NA,NA,1,1,1,5,120,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2740000,750000,4500000,5750000,3.00E+05,2310000,5.00E+05,1.00E+05,950000,NA,6.00E+05,NA,1.00E+07,101600000,16380000
11202150020,12,2,1,83,2,NA,NA,3,NA,1,4,100,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,855000,NA,NA,4750000,2.00E+05,50000,NA,150000,NA,NA,NA,NA,NA,4.00E+07,10920000
11202150023,12,2,2,65,2,NA,NA,3,NA,1,3,80,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5437000,NA,NA,3976000,805000,935000,1.00E+05,450000,NA,NA,3.00E+05,NA,NA,167500000,10920000
11202150108,12,2,2,74,2,NA,NA,3,NA,3,4,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2536090,NA,NA,7240000,3.00E+05,510000,2.00E+05,220000,NA,NA,1740000,4.00E+07,NA,2.20E+07,10920000
11202150111,12,4,1,55,1,2,2,1,1,1,3,70,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2944880,9.00E+05,1.00E+06,5700000,4.00E+05,450000,2.00E+05,320000,650000,NA,2.00E+05,NA,9.00E+07,4.80E+07,21840000
11202150114,12,2,1,61,2,NA,NA,3,NA,1,3,80,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,3401250,NA,NA,8750000,160000,3955000,970000,150000,NA,NA,NA,NA,NA,86600000,10920000
11202150117,12,4,1,36,1,2,4,1,1,3,3,100,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,4848940,NA,3.00E+06,6900000,480000,340000,150000,5.00E+05,1850000,2.00E+05,1650000,148720000,NA,3550000,21840000
11202150120,12,3,1,27,1,2,3,2,NA,3,4,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,6777300,NA,7.00E+05,5100000,380000,510000,4600000,1630000,NA,2.00E+05,1400000,1.00E+08,NA,5.00E+07,16380000
11202150123,12,3,1,30,1,2,1,1,1,3,4,70,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,8471730,1.00E+06,5.00E+06,5650000,660000,750000,1200000,6.00E+05,1600000,3.00E+05,750000,NA,3.00E+08,3.20E+07,16380000
11202150208,12,4,1,50,1,2,4,3,NA,1,4,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,1640000,NA,NA,14884000,430000,NA,9.00E+05,670000,NA,NA,450000,NA,NA,4.98E+08,21840000
11202150211,12,4,1,35,1,2,1,1,1,3,3,100,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2707050,1350000,NA,9100000,330000,1310000,1.00E+06,150000,NA,NA,450000,8.00E+07,NA,7660000,21840000
11202150214,12,3,1,61,1,2,4,3,NA,1,4,100,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,4519650,NA,3.00E+06,13600000,480000,1550000,3500000,1450000,4.00E+05,NA,950000,NA,NA,371260000,21840000
11202150217,12,3,1,50,1,2,4,1,1,4,4,100,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,4486800,1650000,NA,14310000,5.00E+05,571000,2900000,880000,NA,NA,960000,260850000,NA,4140000,16380000
11202150220,12,2,1,63,1,2,1,1,1,1,4,100,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,1670000,NA,NA,12990000,450000,971000,3.00E+06,8.00E+05,NA,NA,3.00E+05,NA,640500000,10920000,10920000
11202150223,12,2,1,65,1,2,1,1,1,1,4,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,11930150,960000,4.00E+05,13630000,3630000,2800000,6550000,320000,NA,NA,350000,NA,3.50E+08,2.06E+08,10920000
11202150308,12,2,2,54,2,NA,NA,3,NA,3,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,2651200,NA,NA,3520000,450000,NA,150000,490000,4.00E+05,NA,370000,NA,NA,143340000,16380000
11202150311,12,1,2,91,2,NA,NA,3,NA,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,3957500,NA,NA,7950000,5.00E+05,1.80E+07,1.00E+05,150000,NA,NA,1500000,NA,NA,3.50E+08,5460000
11202150314,12,4,1,42,1,2,6,1,1,5,3,100,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,5939000,NA,1.00E+06,6170000,660000,2600000,2100000,750000,120000,1.00E+05,1150000,219729520,NA,2850000,21840000
